Corte Madera Verizon,"2175 N SCHNOOR ST MADERA, CA 93637",(559) 479-4288,Madera,California,93637,36.918079,-120.185933
Your Wireless Mammoth Lakes Verizon,"126 Old Mammoth Road Mammoth Lakes, CA 93546",(760) 924-4899,Mammoth lakes,California,93546,37.548799,-118.839818
VICTRA MANHATTAN BEACH Verizon,"1751 ARTESIA BLVD MANHATTAN BEACH, CA 90266",(310) 372-0044,Manhattan beach,California,90266,33.889151,-118.402127
VICTRA MANTECA Verizon,"2280 DANIELS STREET MANTECA, CA 95337",(209) 923-6085,Manteca,California,95337,37.743039,-121.238380
VICTRA Manteca Lathrop Verizon,"2280 DANIELS STREET MANTECA, CA 95337",(209) 923-6085,Manteca,California,95337,37.743039,-121.238380
Russell Cellular Manteca Verizon,"2280 DANIELS STREET MANTECA, CA 95337",(209) 923-6085,Manteca,California,95337,37.743039,-121.238380
Victra Marina Verizon,"140 General Stillwell Dr Marina, CA 93933",(831) 275-1222,Marina,California,93933,36.686845,-121.786887
VICTRA MARTINEZ Verizon,"1055 ARNOLD DRIVE MARTINEZ, CA 94553",(925) 293-3602,Martinez,California,94553,37.993892,-122.136441
Menifee Verizon,"30098 Haun Rd Menifee, CA 92584",(800) 880-1077,Menifee,California,92584,33.652675,-117.173568
VICTRA MENIFEE Verizon,"30098 Haun Rd Menifee, CA 92584",(800) 880-1077,Menifee,California,92584,33.652675,-117.173568
VICTRA MERCED MALL Verizon,"292 MERCED MALL MERCED, CA 95348",(209) 205-4234,Merced,California,95348,37.392287,-120.498299
VICTRA MERCED OLIVE Verizon,"292 MERCED MALL MERCED, CA 95348",(209) 205-4234,Merced,California,95348,37.392287,-120.498299
VICTRA MERCED G ST Verizon,"292 MERCED MALL MERCED, CA 95348",(209) 205-4234,Merced,California,95348,37.392287,-120.498299
Milpitas McCarthy Ranch Verizon,"172 Ranch Dr Milpitas, CA 95035",(800) 880-1077,Milpitas,California,95035,37.444349,-121.868859
VICTRA MILPITAS GREAT MALL INLINE Verizon,"172 Ranch Dr Milpitas, CA 95035",(800) 880-1077,Milpitas,California,95035,37.444349,-121.868859
Mira Loma Verizon,"12459 Limonite Ave Mira Loma, CA 91752",(800) 880-1077,Mira loma,California,91752,33.996484,-117.531269
VICTRA MISSION VIEJO SANTA MARG PKY Verizon,"27722 SANTA MARGARITA PARKWAY MISSION VIEJO, CA 92691",(949) 380-3700,Mission viejo,California,92691,33.611945,-117.665867
VICTRA Mission Viejo The Shops Verizon,"27722 SANTA MARGARITA PARKWAY MISSION VIEJO, CA 92691",(949) 380-3700,Mission viejo,California,92691,33.611945,-117.665867
Modesto Pelandale Verizon,"3801 Pelandale Ave Modesto, CA 95356",(800) 880-1077,Modesto,California,95356,37.718023,-121.032714
VICTRA Modesto Verizon,"3801 Pelandale Ave Modesto, CA 95356",(800) 880-1077,Modesto,California,95356,37.718023,-121.032714
VICTRA MODESTO VINTAGE FAIRE Verizon,"3801 Pelandale Ave Modesto, CA 95356",(800) 880-1077,Modesto,California,95356,37.718023,-121.032714
VICTRA MODESTO E HATCH RD Verizon,"3801 Pelandale Ave Modesto, CA 95356",(800) 880-1077,Modesto,California,95356,37.718023,-121.032714
Victra Monrovia Verizon,"917 WEST HUNTINGTON DRIVE MONROVIA, CA 91016",(626) 531-2549,Monrovia,California,91016,34.152800,-118.000482
Montclair Verizon,"5094 E Montclair Plaza Ln Montclair, CA 91763",(800) 880-1077,Montclair,California,91763,34.072329,-117.698315
Montebello Verizon,"2028 Montebello Town Ctr Montebello, CA 90640",(800) 880-1077,Montebello,California,90640,34.015444,-118.111012
Monterey Del Monte Verizon,"1680 Del Monte Ctr Monterey, CA 93940",(800) 880-1077,Monterey,California,93940,36.574690,-121.840854
Wireless Plus - Montrose Verizon,"3738 VERDUGO RD MONTROSE, CA 91020",(818) 248-4000,Montrose,California,91020,34.211341,-118.230652
Wireless Plus - Moorpark Verizon,"766 NEW LOS ANGELES AVE. MOORPARK, CA 93021",(805) 529-5555,Moorpark,California,93021,34.295652,-118.897875
Wireless Plus - Moreno Valley Verizon,"27120 EUCALYPTUS AVE MORENO VALLEY, CA 92555",(951) 485-8585,Moreno valley,California,92555,33.889702,-117.113427
VICTRA MORENO VALLEY MORENO BEACH DR Verizon,"27120 EUCALYPTUS AVE MORENO VALLEY, CA 92555",(951) 485-8585,Moreno valley,California,92555,33.889702,-117.113427
Victra Morgan Hill Cochrane Rd Verizon,"1049 COCHRANE ROAD MORGAN HILL, CA 95037",(408) 779-0400,Morgan hill,California,95037,37.174063,-121.598747
Victra Morgan Hill Vineyard Town Ctr Verizon,"1049 COCHRANE ROAD MORGAN HILL, CA 95037",(408) 779-0400,Morgan hill,California,95037,37.174063,-121.598747
Victra Murrieta Murrieta Hot Springs Rd Verizon,"40428 Murrietta Hot Springs Rd. Murrieta, CA 92563",(951) 696-4668,Murrieta,California,92563,33.580016,-117.147360
Murrieta Verizon,"40428 Murrietta Hot Springs Rd. Murrieta, CA 92563",(951) 696-4668,Murrieta,California,92563,33.580016,-117.147360
Napa Crossing Verizon,"1715 Trancas St Napa, CA 94558",(800) 880-1077,Napa,California,94558,38.442011,-122.238320
VICTRA NATIONAL CITY SWEETWATER Verizon,"1626 SWEETWATER ROAD NATIONAL CITY, CA 91950",(619) 477-7300,National city,California,91950,32.670646,-117.094668
Victra Norco Verizon,"1180 HAMNER AVE. NORCO, CA 92860",(951) 797-4004,Norco,California,92860,33.925519,-117.551958
Wireless Plus North Hollywood Verizon,"6160 Laurel Canyon Blvd North Hollywood, CA 91606",(818) 643-6644,North hollywood,California,91606,34.185767,-118.388323
Porter Ranch Verizon,"19943 Rinaldi St Northridge, CA 91326",(800) 880-1077,Northridge,California,91326,34.281486,-118.556005
Victra Northridge Verizon,"19943 Rinaldi St Northridge, CA 91326",(800) 880-1077,Northridge,California,91326,34.281486,-118.556005
Victra Norwalk CA Verizon,"11031 FIRESTONE BLVD NORWALK, CA 90650",(562) 863-7471,Norwalk,California,90650,33.906956,-118.082640
Novato Verizon,"124 Vintage Way Novato, CA 94945",(800) 880-1077,Novato,California,94945,38.134068,-122.527190
VICTRA OAKDALE EAST F ST Verizon,"1449 E F St OAKDALE, CA 95361",(209) 896-3085,Oakdale,California,95361,37.787236,-120.759202
Russell Cellular Oakhurst Verizon,"40015 HWY 49 OAKHURST, CA 93644",(559) 641-2000,Oakhurst,California,93644,37.377787,-119.632385
Victra Oakland Broadway Verizon,"202 Broadway Oakland, CA 94607",(510) 629-6217,Oakland,California,94607,37.807215,-122.301497
VICTRA OAKLAND Verizon,"202 Broadway Oakland, CA 94607",(510) 629-6217,Oakland,California,94607,37.807215,-122.301497
Oakland Lakeshore Verizon,"202 Broadway Oakland, CA 94607",(510) 629-6217,Oakland,California,94607,37.807215,-122.301497
Victra Oceanside Plaza Dr Verizon,"3702 PLAZA DR OCEANSIDE, CA 92056",(760) 643-1392,Oceanside,California,92056,33.201242,-117.296984
Victra Oceanside Oceanside Blvd Verizon,"3702 PLAZA DR OCEANSIDE, CA 92056",(760) 643-1392,Oceanside,California,92056,33.201242,-117.296984
Victra Oceanside N Coast Hwy Verizon,"3702 PLAZA DR OCEANSIDE, CA 92056",(760) 643-1392,Oceanside,California,92056,33.201242,-117.296984
Oceanside Verizon,"3702 PLAZA DR OCEANSIDE, CA 92056",(760) 643-1392,Oceanside,California,92056,33.201242,-117.296984
Victra Ontario N Milliken Verizon,"961 N Milliken Ave Ontario, CA 91764",(909) 724-4668,Ontario,California,91764,34.074087,-117.605618
Your Wireless Ontario Verizon,"961 N Milliken Ave Ontario, CA 91764",(909) 724-4668,Ontario,California,91764,34.074087,-117.605618
TCC T/A Ontario E Guasti Rd Verizon,"961 N Milliken Ave Ontario, CA 91764",(909) 724-4668,Ontario,California,91764,34.074087,-117.605618
VICTRA ONTARIO MILLS INLINE Verizon,"961 N Milliken Ave Ontario, CA 91764",(909) 724-4668,Ontario,California,91764,34.074087,-117.605618
TCC T/A Ontario Guasti Rd Verizon,"961 N Milliken Ave Ontario, CA 91764",(909) 724-4668,Ontario,California,91764,34.074087,-117.605618
VICTRA ONTARIO S ARCHIBALD AVE Verizon,"961 N Milliken Ave Ontario, CA 91764",(909) 724-4668,Ontario,California,91764,34.074087,-117.605618
Village at Orange Verizon,"1500 E Village Way Orange, CA 92865",(800) 880-1077,Orange,California,92865,33.826393,-117.851307
Orange CA Verizon,"1500 E Village Way Orange, CA 92865",(800) 880-1077,Orange,California,92865,33.826393,-117.851307
Victra Oroville Verizon,"375 Oro Dam Blvd E Oroville, CA 95965",(530) 403-5295,Oroville,California,95965,39.593945,-121.581363
Oxnard Collection Verizon,"2750 Portico Way Oxnard, CA 93036",(800) 880-1077,Oxnard,California,93036,34.238786,-119.186492
Victra Pacifica Linda Mar Verizon,"1221 LINDA MAR SHOPPING CTR PACIFICA, CA 94044",(650) 516-4455,Pacifica,California,94044,37.606627,-122.477211
Victra Palm Desert 72333 Hwy 111 Verizon,"72333 HIGHWAY 111 PALM DESERT, CA 92260",(760) 346-6476,Palm desert,California,92260,33.708012,-116.403627
Victra Palm Desert Washington St Verizon,"72333 HIGHWAY 111 PALM DESERT, CA 92260",(760) 346-6476,Palm desert,California,92260,33.708012,-116.403627
Cellular Sales Palm Desert Verizon,"72333 HIGHWAY 111 PALM DESERT, CA 92260",(760) 346-6476,Palm desert,California,92260,33.708012,-116.403627
Victra Palm Springs Verizon,"5001 EAST RAMON ROAD PALM SPRINGS, CA 92264",(760) 325-6666,Palm springs,California,92264,33.708592,-116.497622
Victra Palm Springs Canyon Dr Verizon,"5001 EAST RAMON ROAD PALM SPRINGS, CA 92264",(760) 325-6666,Palm springs,California,92264,33.708592,-116.497622
Victra Palmdale Verizon,"39730 10th St W Palmdale, CA 93551",(661) 349-7423,Palmdale,California,93551,34.604105,-118.239213
VICTRA PALMDALE PALMDALE EXPRESS Verizon,"39730 10th St W Palmdale, CA 93551",(661) 349-7423,Palmdale,California,93551,34.604105,-118.239213
Palmdale Verizon,"39730 10th St W Palmdale, CA 93551",(661) 349-7423,Palmdale,California,93551,34.604105,-118.239213
Palo Alto Verizon,"219 University Ave Palo Alto, CA 94301",(800) 880-1077,Palo alto,California,94301,37.444123,-122.149911
VICTRA Palo Alto Verizon,"219 University Ave Palo Alto, CA 94301",(800) 880-1077,Palo alto,California,94301,37.444123,-122.149911
Panorama City Verizon,"8300 Van Nuys Blvd Panorama City, CA 91402",(800) 880-1077,Panorama city,California,91402,34.222506,-118.444689
Victra Pasadena CA Verizon,"3811 E FOOTHILL BLVD PASADENA, CA 91107",(626) 921-2621,Pasadena,California,91107,34.155533,-118.086178
Pasadena CA Verizon,"3811 E FOOTHILL BLVD PASADENA, CA 91107",(626) 921-2621,Pasadena,California,91107,34.155533,-118.086178
Wireless Plus - South Pasadena Verizon,"3811 E FOOTHILL BLVD PASADENA, CA 91107",(626) 921-2621,Pasadena,California,91107,34.155533,-118.086178
Victra Paso Oak Verizon,"205 Oak Hill Rd PASO ROBLES, CA 93446",(805) 237-8200,Paso robles,California,93446,35.662509,-120.749865
VICTRA Paso Robles Verizon,"205 Oak Hill Rd PASO ROBLES, CA 93446",(805) 237-8200,Paso robles,California,93446,35.662509,-120.749865
Victra Paso Spring Verizon,"205 Oak Hill Rd PASO ROBLES, CA 93446",(805) 237-8200,Paso robles,California,93446,35.662509,-120.749865
Victra Paso Theatre Verizon,"205 Oak Hill Rd PASO ROBLES, CA 93446",(805) 237-8200,Paso robles,California,93446,35.662509,-120.749865
VICTRA PATTERSON Verizon,"1020 SPERRY AVE PATTERSON, CA 95363",(209) 898-0724,Patterson,California,95363,37.452895,-121.229974
VICTRA PERRIS N PERRIS BLVD Verizon,"1820 NORTH PERRIS BLVD. PERRIS, CA 92571",(951) 210-7980,Perris,California,92571,33.828396,-117.207660
VICTRA PETALUMA Verizon,"177 N MCDOWELL BLVD PETALUMA, CA 94954",(707) 238-4277,Petaluma,California,94954,38.235014,-122.557332
Petaluma Verizon,"177 N MCDOWELL BLVD PETALUMA, CA 94954",(707) 238-4277,Petaluma,California,94954,38.235014,-122.557332
VICTRA PHELAN Verizon,"4037 Phelan Rd PHELAN, CA 92371",(760) 585-4439,Phelan,California,92371,34.442625,-117.541815
Victra Pico Rivera Verizon,"8724 Washington Blvd Pico Rivera, CA 90660",(562) 222-4322,Pico rivera,California,90660,33.989524,-118.089299
VICTRA PINOLE Verizon,"1398 FITZGERALD PINOLE, CA 94564",(510) 243-9990,Pinole,California,94564,37.994038,-122.282589
VICTRA Pittsburg Verizon,"4255 Century Blvd Pittsburg, CA 94565",(925) 526-4047,Pittsburg,California,94565,38.014576,-121.906255
VICTRA PLACERVILLE Verizon,"3987 MISSOURI FLAT ROAD PLACERVILLE, CA 95667",(530) 622-9699,Placerville,California,95667,38.734925,-120.789952
Placerville Verizon,"3987 MISSOURI FLAT ROAD PLACERVILLE, CA 95667",(530) 622-9699,Placerville,California,95667,38.734925,-120.789952
Pleasant Hill Verizon,"20 Crescent Dr Pleasant Hill, CA 94523",(800) 880-1077,Pleasant hill,California,94523,37.954131,-122.076140
VICTRA Pleasant Hill Verizon,"20 Crescent Dr Pleasant Hill, CA 94523",(800) 880-1077,Pleasant hill,California,94523,37.954131,-122.076140
Russell Cellular Pleasanton Verizon,"6654 Koll Center Pkwy Pleasanton, CA 94566",(925) 523-3072,Pleasanton,California,94566,37.648104,-121.849965
Victra Port Hueneme Verizon,"683 West Channel Island Boulevard Port Hueneme, CA 93041",(805) 382-8204,Port hueneme,California,93041,34.106896,-119.099535
Victra Porterville Verizon,"1122 WEST HENDERSON AVENUE PORTERVILLE, CA 93257",(559) 784-2432,Porterville,California,93257,35.988087,-118.860221
Victra Poway Verizon,"13455 POWAY RD. POWAY, CA 92064",(858) 668-3153,Poway,California,92064,32.983606,-117.019035
VICTRA PRUNEDALE Verizon,"17565 VIERRA CANYON PRUNEDALE, CA 93907",(831) 316-1499,Prunedale,California,93907,36.769389,-121.667532
Victra Ramona Verizon,"1530 MAIN STREET Ramona, CA 92065",(760) 788-4658,Ramona,California,92065,33.053006,-116.850651
VICTRA RANCHO CORDOVA Verizon,"10857 OLSON DRIVE RANCHO CORDOVA, CA 95670",(916) 638-4572,Rancho cordova,California,95670,38.604268,-121.280327
Victoria Gardens Verizon,"7825 Monticello Ave Rancho Cucamonga, CA 91739",(800) 880-1077,Rancho cucamonga,California,91739,34.172754,-117.521243
Rancho Cucamonga Verizon,"7825 Monticello Ave Rancho Cucamonga, CA 91739",(800) 880-1077,Rancho cucamonga,California,91739,34.172754,-117.521243
VICTRA RED BLUFF BELLE MILL RD Verizon,"136 BELLE MILL ROAD RED BLUFF, CA 96080",(530) 736-4187,Red bluff,California,96080,40.181890,-122.377104
VICTRA RED BLUFF MAIN ST Verizon,"136 BELLE MILL ROAD RED BLUFF, CA 96080",(530) 736-4187,Red bluff,California,96080,40.181890,-122.377104
VICTRA REDDING Verizon,"1090 E. CYPRESS REDDING, CA 96002",(530) 222-3882,Redding,California,96002,40.527834,-122.318749
Redding Hilltop Verizon,"1090 E. CYPRESS REDDING, CA 96002",(530) 222-3882,Redding,California,96002,40.527834,-122.318749
VICTRA REDLANDS BLVD Verizon,"2054 REDLANDS BLVD REDLANDS, CA 92373",(909) 255-3980,Redlands,California,92373,34.011953,-117.159699
VICTRA REDLANDS ORANGE ST Verizon,"2054 REDLANDS BLVD REDLANDS, CA 92373",(909) 255-3980,Redlands,California,92373,34.011953,-117.159699
Redlands Verizon,"2054 REDLANDS BLVD REDLANDS, CA 92373",(909) 255-3980,Redlands,California,92373,34.011953,-117.159699
Victra Redondo Beach Verizon,"1509 HAWTHORNE BLVD. REDONDO BEACH, CA 90278",(310) 370-2600,Redondo beach,California,90278,33.873215,-118.370360
Redwood City Verizon,"2501 El Camino Real Redwood City, CA 94061",(800) 880-1077,Redwood city,California,94061,37.461147,-122.236948
VICTRA Redwood City Verizon,"2501 El Camino Real Redwood City, CA 94061",(800) 880-1077,Redwood city,California,94061,37.461147,-122.236948
Victra Reedley Verizon,"1520 East Manning Avenue Reedley, CA 93654",(559) 638-1414,Reedley,California,93654,36.658709,-119.401274
VICTRA RIALTO Verizon,"2002 N RIVERSIDE AVE RIALTO, CA 92377",(909) 873-5200,Rialto,California,92377,34.157763,-117.405966
Cellular Sales Rialto Verizon,"2002 N RIVERSIDE AVE RIALTO, CA 92377",(909) 873-5200,Rialto,California,92377,34.157763,-117.405966
Victra Ridgecrest Verizon,"501 N China Lake Blvd Ridgecrest, CA 93555",(760) 375-8026,Ridgecrest,California,93555,35.606509,-117.683472
VICTRA RIVERBANK Verizon,"2401 CLARIBEL RD RIVERBANK, CA 95367",(209) 898-0761,Riverbank,California,95367,37.729282,-120.942905
Wireless Plus - Riverside Plaza Verizon,"3540 RIVERSIDE PLAZA DR. Riverside, CA 92506",(951) 276-4444,Riverside,California,92506,33.934335,-117.367319
VICTRA RIVERSIDE ALESSANDRO Verizon,"3540 RIVERSIDE PLAZA DR. Riverside, CA 92506",(951) 276-4444,Riverside,California,92506,33.934335,-117.367319
Canyon Springs Verizon,"3540 RIVERSIDE PLAZA DR. Riverside, CA 92506",(951) 276-4444,Riverside,California,92506,33.934335,-117.367319
VICTRA Riverside Galleria Tyle Verizon,"3540 RIVERSIDE PLAZA DR. Riverside, CA 92506",(951) 276-4444,Riverside,California,92506,33.934335,-117.367319
Cellular Sales Riverside Verizon,"3540 RIVERSIDE PLAZA DR. Riverside, CA 92506",(951) 276-4444,Riverside,California,92506,33.934335,-117.367319
VICTRA ROCKLIN Verizon,"2330 SUNSET BOULEVARD ROCKLIN, CA 95765",(916) 663-5481,Rocklin,California,95765,38.815548,-121.280172
Victra Rocklin Commons Verizon,"2330 SUNSET BOULEVARD ROCKLIN, CA 95765",(916) 663-5481,Rocklin,California,95765,38.815548,-121.280172
VICTRA ROHNERT PARK Verizon,"6360 COMMERCE BLVD. ROHNERT PARK, CA 94928",(707) 585-1200,Rohnert park,California,94928,38.346420,-122.694127
VICTRA REDWOOD DR Verizon,"6360 COMMERCE BLVD. ROHNERT PARK, CA 94928",(707) 585-1200,Rohnert park,California,94928,38.346420,-122.694127
Roseville Creekside Verizon,"1208 Galleria Blvd Roseville, CA 95678",(800) 880-1077,Roseville,California,95678,38.764070,-121.287523
VICTRA ROSEVILLE GALLERIA Verizon,"1208 Galleria Blvd Roseville, CA 95678",(800) 880-1077,Roseville,California,95678,38.764070,-121.287523
Roseville Douglas Verizon,"1208 Galleria Blvd Roseville, CA 95678",(800) 880-1077,Roseville,California,95678,38.764070,-121.287523
Victra Roseville Verizon,"1208 Galleria Blvd Roseville, CA 95678",(800) 880-1077,Roseville,California,95678,38.764070,-121.287523
VICTRA ROSEVILLE FAIRWAY DR Verizon,"1208 Galleria Blvd Roseville, CA 95678",(800) 880-1077,Roseville,California,95678,38.764070,-121.287523
VICTRA Rowland Heights Verizon,"1015 Nogales St Rowland Heights, CA 91748",(626) 964-7888,Rowland heights,California,91748,33.974883,-117.900676
VICTRA SACRAMENTO FOLSOM BLVD Verizon,"6450 FOLSOM BLVD SACRAMENTO, CA 95819",(916) 668-6253,Sacramento,California,95819,38.569828,-121.440067
Delta Shores Verizon,"6450 FOLSOM BLVD SACRAMENTO, CA 95819",(916) 668-6253,Sacramento,California,95819,38.569828,-121.440067
Sacramento Arden Verizon,"6450 FOLSOM BLVD SACRAMENTO, CA 95819",(916) 668-6253,Sacramento,California,95819,38.569828,-121.440067
Victra Sacramento Florin Verizon,"6450 FOLSOM BLVD SACRAMENTO, CA 95819",(916) 668-6253,Sacramento,California,95819,38.569828,-121.440067
VICTRA SACRAMENTO FREE PORT BLVD Verizon,"6450 FOLSOM BLVD SACRAMENTO, CA 95819",(916) 668-6253,Sacramento,California,95819,38.569828,-121.440067
VICTRA SACRAMENTO ARDEN WAY Verizon,"6450 FOLSOM BLVD SACRAMENTO, CA 95819",(916) 668-6253,Sacramento,California,95819,38.569828,-121.440067
Sacramento Natomas Verizon,"6450 FOLSOM BLVD SACRAMENTO, CA 95819",(916) 668-6253,Sacramento,California,95819,38.569828,-121.440067
VICTRA SACRAMENTO ANTELOPE RD Verizon,"6450 FOLSOM BLVD SACRAMENTO, CA 95819",(916) 668-6253,Sacramento,California,95819,38.569828,-121.440067
Victra Sacramento Verizon,"6450 FOLSOM BLVD SACRAMENTO, CA 95819",(916) 668-6253,Sacramento,California,95819,38.569828,-121.440067
Sacramento Auburn Verizon,"6450 FOLSOM BLVD SACRAMENTO, CA 95819",(916) 668-6253,Sacramento,California,95819,38.569828,-121.440067
VICTRA SACRAMENTO 19TH ST Verizon,"6450 FOLSOM BLVD SACRAMENTO, CA 95819",(916) 668-6253,Sacramento,California,95819,38.569828,-121.440067
Salinas Verizon,"1900 N Main St Salinas, CA 93906",(800) 880-1077,Salinas,California,93906,36.722714,-121.633649
VICTRA SALINAS Verizon,"1900 N Main St Salinas, CA 93906",(800) 880-1077,Salinas,California,93906,36.722714,-121.633649
Victra Salinas Main Verizon,"1900 N Main St Salinas, CA 93906",(800) 880-1077,Salinas,California,93906,36.722714,-121.633649
Victra San Bernardino Inland Center Dr Verizon,"500 Inland Center Dr San Bernardino, CA 92408",(909) 693-3683,San bernardino,California,92408,34.083458,-117.270016
Victra San Bernardino University Pkwy Verizon,"500 Inland Center Dr San Bernardino, CA 92408",(909) 693-3683,San bernardino,California,92408,34.083458,-117.270016
Wireless Plus - San Bernardino Express Verizon,"500 Inland Center Dr San Bernardino, CA 92408",(909) 693-3683,San bernardino,California,92408,34.083458,-117.270016
VICTRA SAN CLEMENTE 1 Verizon,"120 N. EL CAMINO REAL SAN CLEMENTE, CA 92672",(949) 325-8650,San clemente,California,92672,33.424110,-117.606775
VICTRA SAN CLEMENTE 2 Verizon,"120 N. EL CAMINO REAL SAN CLEMENTE, CA 92672",(949) 325-8650,San clemente,California,92672,33.424110,-117.606775
Victra San Clemente Verizon,"120 N. EL CAMINO REAL SAN CLEMENTE, CA 92672",(949) 325-8650,San clemente,California,92672,33.424110,-117.606775
Carmel Mountain Verizon,"11890 Carmel Mountain Rd San Diego, CA 92128",(800) 880-1077,San diego,California,92128,32.999818,-117.071808
Victra San Diego College Grove Way Verizon,"11890 Carmel Mountain Rd San Diego, CA 92128",(800) 880-1077,San diego,California,92128,32.999818,-117.071808
Victra San Diego University Ave Verizon,"11890 Carmel Mountain Rd San Diego, CA 92128",(800) 880-1077,San diego,California,92128,32.999818,-117.071808
Sports Arena Verizon,"11890 Carmel Mountain Rd San Diego, CA 92128",(800) 880-1077,San diego,California,92128,32.999818,-117.071808
Victra San Diego Westview Pkwy Verizon,"11890 Carmel Mountain Rd San Diego, CA 92128",(800) 880-1077,San diego,California,92128,32.999818,-117.071808
Kearny Mesa Verizon,"11890 Carmel Mountain Rd San Diego, CA 92128",(800) 880-1077,San diego,California,92128,32.999818,-117.071808
Victra San Diego Clairemont Verizon,"11890 Carmel Mountain Rd San Diego, CA 92128",(800) 880-1077,San diego,California,92128,32.999818,-117.071808
VICTRA SAN DIEGO GARNET Verizon,"11890 Carmel Mountain Rd San Diego, CA 92128",(800) 880-1077,San diego,California,92128,32.999818,-117.071808
Victra San Diego Clairemont Dr Verizon,"11890 Carmel Mountain Rd San Diego, CA 92128",(800) 880-1077,San diego,California,92128,32.999818,-117.071808
Victra San Diego Palm Ave Verizon,"11890 Carmel Mountain Rd San Diego, CA 92128",(800) 880-1077,San diego,California,92128,32.999818,-117.071808
VICTRA SAN DIEGO VALLEY CENTRE Verizon,"11890 Carmel Mountain Rd San Diego, CA 92128",(800) 880-1077,San diego,California,92128,32.999818,-117.071808
Victra San Diego Murphy Canyon Rd Verizon,"11890 Carmel Mountain Rd San Diego, CA 92128",(800) 880-1077,San diego,California,92128,32.999818,-117.071808
Mission Valley Verizon,"11890 Carmel Mountain Rd San Diego, CA 92128",(800) 880-1077,San diego,California,92128,32.999818,-117.071808
Victra San Francisco Union St Verizon,"2162 Union St San Francisco, CA 94123",(415) 426-4796,San francisco,California,94123,37.800934,-122.438366
SF Mission Verizon,"2162 Union St San Francisco, CA 94123",(415) 426-4796,San francisco,California,94123,37.800934,-122.438366
SF Pine Verizon,"2162 Union St San Francisco, CA 94123",(415) 426-4796,San francisco,California,94123,37.800934,-122.438366
SF Van Ness Verizon,"2162 Union St San Francisco, CA 94123",(415) 426-4796,San francisco,California,94123,37.800934,-122.438366
VICTRA SAN FRANCISCO SLOAT BLVD Verizon,"2162 Union St San Francisco, CA 94123",(415) 426-4796,San francisco,California,94123,37.800934,-122.438366
VICTRA SAN FRANCISCO LOMBARD Verizon,"2162 Union St San Francisco, CA 94123",(415) 426-4796,San francisco,California,94123,37.800934,-122.438366
SF Market Verizon,"2162 Union St San Francisco, CA 94123",(415) 426-4796,San francisco,California,94123,37.800934,-122.438366
VICTRA San Francisco Verizon,"2162 Union St San Francisco, CA 94123",(415) 426-4796,San francisco,California,94123,37.800934,-122.438366
Transbay Terminal Express Verizon,"2162 Union St San Francisco, CA 94123",(415) 426-4796,San francisco,California,94123,37.800934,-122.438366
Victra San Francisco 20th Ave Verizon,"2162 Union St San Francisco, CA 94123",(415) 426-4796,San francisco,California,94123,37.800934,-122.438366
South San Francisco Verizon,"2162 Union St San Francisco, CA 94123",(415) 426-4796,San francisco,California,94123,37.800934,-122.438366
Victra San Gabriel Verizon,"801 E Valley Blvd San Gabriel, CA 91776",(626) 800-0601,San gabriel,California,91776,34.090776,-118.095091
Westgate Center Verizon,"1696 Saratoga Ave San Jose, CA 95129",(800) 880-1077,San jose,California,95129,37.305742,-122.000927
Almaden Ranch Verizon,"1696 Saratoga Ave San Jose, CA 95129",(800) 880-1077,San jose,California,95129,37.305742,-122.000927
Cellular Sales San Jose Verizon,"1696 Saratoga Ave San Jose, CA 95129",(800) 880-1077,San jose,California,95129,37.305742,-122.000927
San Jose Stevens Creek Verizon,"1696 Saratoga Ave San Jose, CA 95129",(800) 880-1077,San jose,California,95129,37.305742,-122.000927
San Jose King Verizon,"1696 Saratoga Ave San Jose, CA 95129",(800) 880-1077,San jose,California,95129,37.305742,-122.000927
Cellular Sales San Jose Cottle Rd Verizon,"1696 Saratoga Ave San Jose, CA 95129",(800) 880-1077,San jose,California,95129,37.305742,-122.000927
Victra San Jose Blossom Hill Rd Verizon,"1696 Saratoga Ave San Jose, CA 95129",(800) 880-1077,San jose,California,95129,37.305742,-122.000927
San Jose Blossom Hill Verizon,"1696 Saratoga Ave San Jose, CA 95129",(800) 880-1077,San jose,California,95129,37.305742,-122.000927
Victra San Juan Capistrano Verizon,"31888 Plaza Dr San Juan Capistrano, CA 92675",(949) 240-2522,San juan capistrano,California,92675,33.501860,-117.608646
VICTRA San Leandro Verizon,"15100 HESPERIAN BLVD SAN LEANDRO, CA 94578",(510) 314-8801,San leandro,California,94578,37.706137,-122.125550
San Leandro Verizon,"15100 HESPERIAN BLVD SAN LEANDRO, CA 94578",(510) 314-8801,San leandro,California,94578,37.706137,-122.125550
San Luis Obispo Verizon,"994 Mill St San Luis Obispo, CA 93401",(800) 880-1077,San luis obispo,California,93401,35.235750,-120.615973
San Marcos CA Verizon,"711 Center Dr San Marcos, CA 92069",(800) 880-1077,San marcos,California,92069,33.170775,-117.158676
Victra San Marcos Verizon,"711 Center Dr San Marcos, CA 92069",(800) 880-1077,San marcos,California,92069,33.170775,-117.158676
VICTRA SAN MARINO Verizon,"2116 HUNTINGTON DRIVE SAN MARINO, CA 91108",(626) 537-3406,San marino,California,91108,34.122671,-118.112911
San Mateo Verizon,"2290 Bridgepointe Pkwy San Mateo, CA 94404",(800) 880-1077,San mateo,California,94404,37.555999,-122.267679
